probe_id	symbol	gene_id	ensembl_id
10437629	Grin2a	14811	ENSMUSG00000059003
10437639	Emp2	13731	ENSMUSG00000022505
10437646	Tekt5	70426	ENSMUSG00000039179
10437655	Tvp23a	383103	ENSMUSG00000050908
10437664	Dexi	58239	ENSMUSG00000038055
10437668	Socs1	12703	ENSMUSG00000038037
10437673	Tnp2	21959	ENSMUSG00000043050
10437677	Prm3	19120	ENSMUSG00000050058
10437680	Prm2	19119	ENSMUSG00000038015
10437684	Prm1	19118	ENSMUSG00000022501
10437687	Litaf	56722	ENSMUSG00000022500
10437698	Txndc11	106200	ENSMUSG00000022498
10437712	Zc3h7a	106205	ENSMUSG00000037965
10437737	Rsl1d1	66409	ENSMUSG00000005846
10437748	Gspt1	14852	ENSMUSG00000062203
10437765	Cpped1	223978	ENSMUSG00000065979
10437775	2310015D24Rik	70100	ENSMUSG00000099411
10437778	Parn	74108	ENSMUSG00000022685
10437804	Pla2g10	26565	ENSMUSG00000022683
10437817	Pdxdc1	94184	ENSMUSG00000022680
10437846	Ifitm7	74482	ENSMUSG00000065968
10437852	Marf1	223989	ENSMUSG00000060657
10437885	Myh11	17880	ENSMUSG00000018830
10437928	Fopnl	66086	ENSMUSG00000022677
10437934	Rpsa	16785	ENSMUSG00000032518
10437942	Ube2v2	70620	ENSMUSG00000022674
10437945	Mcm4	17217	ENSMUSG00000022673
10437963	Mzt2	72083	ENSMUSG00000022671
10437970	Spidr	224008	ENSMUSG00000041974
10437992	Dnm1l	74006	ENSMUSG00000022789
10438017	Fgd4	224014	ENSMUSG00000022788
10438040	Olfr19	18316	ENSMUSG00000048101
10438049	Spag6	50525	ENSMUSG00000022783
10438060	Igll1	16136	ENSMUSG00000075370
10438064	Vpreb1	22362	ENSMUSG00000059305
10438069	Ypel1	106369	ENSMUSG00000022773
10438071	Ppil2	66053	ENSMUSG00000022771
10438091	2610318N02Rik	70458	ENSMUSG00000049916
10438094	Mir130b	723816	ENSMUSG00000065572
10438096	Mir301b	791069	ENSMUSG00000076288
10438098	Sdf2l1	64136	ENSMUSG00000022769
10438103	Ccdc116	76872	ENSMUSG00000022768
10438112	Pi4ka	224020	ENSMUSG00000041720
10438171	Thap7	69009	ENSMUSG00000022760
10438178	Lrrc74b	74685	ENSMUSG00000022759
10438189	Slc7a4	224022	ENSMUSG00000022756
10438198	Med15	94112	ENSMUSG00000012114
10438220	Car15	80733	ENSMUSG00000090236
10438232	Dgcr2	13356	ENSMUSG00000003166
10438245	Dgcr14	27886	ENSMUSG00000003527
10438256	Gsc2	195333	ENSMUSG00000022738
10438262	Slc25a1	13358	ENSMUSG00000003528
10438272	Prodh	19125	ENSMUSG00000003526
10438293	Zdhhc8	27801	ENSMUSG00000099262
10438293	Zdhhc8	27801	ENSMUSG00000060166
10438308	Ranbp1	19385	ENSMUSG00000099164
10438308	Ranbp1	19385	ENSMUSG00000005732
10438313	Dgcr8	94223	ENSMUSG00000098643
10438313	Dgcr8	94223	ENSMUSG00000022718
10438328	Tango2	27883	ENSMUSG00000098377
10438328	Tango2	27883	ENSMUSG00000013539
10438338	Mir185	387180	ENSMUSG00000065464
10438340	Comt	12846	ENSMUSG00000000326
10438347	Tbx1	21380	ENSMUSG00000009097
10438378	Cdc45	12544	ENSMUSG00000000028
10438400	Mrpl40	18100	ENSMUSG00000022706
10438421	Olfr164	258443	ENSMUSG00000050742
10438423	Olfr165	258458	ENSMUSG00000050158
10438425	Olfr167	258937	ENSMUSG00000045341
10438427	Olfr168	258354	ENSMUSG00000061361
10438431	Olfr170	258959	ENSMUSG00000062245
10438433	Olfr171	258960	ENSMUSG00000060480
10438435	Lamp3	239739	ENSMUSG00000041247
10438445	Klhl6	239743	ENSMUSG00000043008
10438454	Sumo2	170930	ENSMUSG00000020738
10438456	Map6d1	208158	ENSMUSG00000041205
10438460	Parl	381038	ENSMUSG00000033918
10438468	Cyp2ab1	224044	ENSMUSG00000022818
10438478	Abcc5	27416	ENSMUSG00000022822
10438517	Alg3	208624	ENSMUSG00000033809
10438527	Camk2n2	73047	ENSMUSG00000051146
10438530	Clcn2	12724	ENSMUSG00000022843
10438555	Thpo	21832	ENSMUSG00000022847
10438564	Rps10	67097	ENSMUSG00000052146
10438567	Teddm3	66561	ENSMUSG00000090356
10438572	2510009E07Rik	72190	ENSMUSG00000043391
10438575	Ehhadh	74147	ENSMUSG00000022853
10438585	Tmem41a	66664	ENSMUSG00000022856
10438592	Liph	239759	ENSMUSG00000044626
10438603	Igf2bp2	319765	ENSMUSG00000033581
10438621	Tra2b	20462	ENSMUSG00000022858
10438626	Etv5	104156	ENSMUSG00000013089
10438639	Dgkg	110197	ENSMUSG00000022861
10438668	Crygs	12970	ENSMUSG00000033501
10438672	Tbccd1	70573	ENSMUSG00000004462
10438681	Kng2	385643	ENSMUSG00000060459
10438690	Rfc4	106344	ENSMUSG00000022881
10438708	Masp1	17174	ENSMUSG00000022887
10438730	Sst	20604	ENSMUSG00000004366
10438733	Rtp2	224055	ENSMUSG00000047531
10438738	Bcl6	12053	ENSMUSG00000022508
10438753	P3h2	210530	ENSMUSG00000038168
10438769	Cldn1	12737	ENSMUSG00000022512
10438778	Tmem207	100043057	ENSMUSG00000091972
10438784	Gmnc	239789	ENSMUSG00000068428
10438791	Uts2b	224065	ENSMUSG00000056423
10438801	Fgf12	14167	ENSMUSG00000022523
10438815	Mb21d2	239796	ENSMUSG00000051065
10438822	Atp13a5	268878	ENSMUSG00000048939
10438854	Atp13a4	224079	ENSMUSG00000038094
10438899	Cpn2	71756	ENSMUSG00000023176
10438904	Lrrc15	74488	ENSMUSG00000052316
10438907	Gp5	14729	ENSMUSG00000047953
10438909	Atp13a3	224088	ENSMUSG00000022533
10438911	Atp13a3	224088	ENSMUSG00000022533
10438959	Lsg1	224092	ENSMUSG00000022538
10438975	Xxylt1	268880	ENSMUSG00000047434
10438980	Acap2	78618	ENSMUSG00000049076
10439005	Ppp1r2	66849	ENSMUSG00000047714
10439009	Apod	11815	ENSMUSG00000022548
10439021	Senp5	320213	ENSMUSG00000022772
10439032	Pak2	224105	ENSMUSG00000022781
10439049	Pigx	72084	ENSMUSG00000023791
10439058	Nrros	224109	ENSMUSG00000052384
10439063	Fbxo45	268882	ENSMUSG00000035764
10439068	Slc51a	106407	ENSMUSG00000035699
10439084	Tnk2os	675921	ENSMUSG00000075265
10439087	Muc20	224116	ENSMUSG00000035638
10439092	1700021K19Rik	100502698	ENSMUSG00000035629
10439114	Iqcg	69707	ENSMUSG00000035578
10439130	Umps	22247	ENSMUSG00000022814
10439138	Kalrn	545156	ENSMUSG00000061751
10439208	Sec22a	317717	ENSMUSG00000034473
10439218	Pdia5	72599	ENSMUSG00000022844
10439239	Dirc2	224132	ENSMUSG00000022848
10439249	Parp14	547253	ENSMUSG00000034422
10439268	Dtx3l	209200	ENSMUSG00000049502
10439276	Fam162a	70186	ENSMUSG00000003955
10439282	Csta1	209294	ENSMUSG00000034362
10439289	BC117090	100038854	ENSMUSG00000079594
10439296	Stfa2	20862	ENSMUSG00000022902
10439299	Stfa3	20863	ENSMUSG00000054905
10439303	Casr	12374	ENSMUSG00000051980
10439312	Cd86	12524	ENSMUSG00000022901
10439321	Slc15a2	57738	ENSMUSG00000022899
10439346	Eaf2	106389	ENSMUSG00000022838
10439357	Fbxo40	207215	ENSMUSG00000047746
10439362	Stxbp5l	207227	ENSMUSG00000022829
10439392	Gtf2e1	74197	ENSMUSG00000022828
10439411	Nr1i2	18171	ENSMUSG00000022809
10439424	Maats1	320214	ENSMUSG00000022805
10439442	Pla1a	85031	ENSMUSG00000002847
10439455	Adprh	11544	ENSMUSG00000002844
10439463	Timmdc1	76916	ENSMUSG00000002846
10439471	Poglut1	224143	ENSMUSG00000034064
10439483	Arhgap31	12549	ENSMUSG00000022799
10439500	Upk1b	22268	ENSMUSG00000049436
10439509	4930435E12Rik	74663	ENSMUSG00000022798
10439514	Gap43	14432	ENSMUSG00000047261
10439520	4932412D23Rik	75722	ENSMUSG00000075070
10439527	Tigit	100043314	ENSMUSG00000071552
10439532	Qtrtd1	106248	ENSMUSG00000022704
10439542	Zdhhc23	332175	ENSMUSG00000036304
10439547	Gramd1c	207798	ENSMUSG00000036292
10439566	Atp6v1a	11964	ENSMUSG00000052459
10439583	Sidt1	320007	ENSMUSG00000022696
10439612	Boc	117606	ENSMUSG00000022687
10439634	Gtpbp8	66067	ENSMUSG00000022668
10439642	Slc35a5	74102	ENSMUSG00000022664
10439651	Cd200	17470	ENSMUSG00000022661
10439660	Gm609	208166	ENSMUSG00000053182
10439667	BC016579	212998	ENSMUSG00000033187
10439675	Tmprss7	208171	ENSMUSG00000033177
10439695	Tagln3	56370	ENSMUSG00000022658
10439701	Abhd10	213012	ENSMUSG00000033157
10439710	Phldb2	208177	ENSMUSG00000033149
10439732	Plcxd2	433022	ENSMUSG00000087141
10439744	Cd96	84544	ENSMUSG00000022657
10439766	Pvrl3	58998	ENSMUSG00000022656
10439790	Trat1	77647	ENSMUSG00000030775
10439798	Dzip3	224170	ENSMUSG00000064061
10439854	Bbx	70508	ENSMUSG00000022641
10439874	Ccdc54	69339	ENSMUSG00000050685
10439878	Psmc1	19179	ENSMUSG00000021178
10439895	Alcam	11658	ENSMUSG00000022636
10439917	Zpld1	239852	ENSMUSG00000064310
10439936	Nfkbiz	80859	ENSMUSG00000035356
10439955	Nxpe3	385658	ENSMUSG00000075033
10439960	Cep97	74201	ENSMUSG00000022604
10439976	2310061J03Rik	66391	ENSMUSG00000102101
10439980	Pcnp	76302	ENSMUSG00000071533
10439985	Trmt10c	52575	ENSMUSG00000044763
10439991	Tfg	21787	ENSMUSG00000022757
10440002	Gpr128	239853	ENSMUSG00000022755
10440019	Tmem45a	56277	ENSMUSG00000022754
10440028	Tmem45a2	69457	ENSMUSG00000046748
10440037	Nit2	52633	ENSMUSG00000022751
10440050	Tbc1d23	67581	ENSMUSG00000022749
10440070	Tmem30c	71027	ENSMUSG00000022753
10440077	Cmss1	66497	ENSMUSG00000022748
10440091	Col8a1	12837	ENSMUSG00000068196
10440099	St3gal6	54613	ENSMUSG00000022747
10440120	Gm813	328695	ENSMUSG00000075002
10440125	E330017A01Rik	224247	ENSMUSG00000055789
10440131	Gpr15	71223	ENSMUSG00000047293
10440134	Olfr172	259003	ENSMUSG00000071510
10440136	Olfr173	259002	ENSMUSG00000049362
10440138	Olfr175-ps1	259004	ENSMUSG00000060663
10440143	Olfr178	258999	ENSMUSG00000044029
10440145	Olfr180	258178	ENSMUSG00000090629
10440147	Olfr181	259001	ENSMUSG00000090951
10440149	Olfr186	258318	ENSMUSG00000047960
10440151	Olfr187	258319	ENSMUSG00000043357
10440158	Olfr191	258035	ENSMUSG00000094539
10440160	Olfr192	404309	ENSMUSG00000064006
10440162	Olfr193	257972	ENSMUSG00000060057
10440166	Olfr196	258775	ENSMUSG00000096695
10440170	Olfr198	258036	ENSMUSG00000052537
10440172	Olfr199	404310	ENSMUSG00000074996
10440174	Olfr201	258996	ENSMUSG00000074995
10440176	Olfr202	258997	ENSMUSG00000048810
10440178	Olfr204	258994	ENSMUSG00000095928
10440182	Olfr206	258993	ENSMUSG00000066257
10440186	Crybg3	224273	ENSMUSG00000022723
10440206	Arl6	56297	ENSMUSG00000022722
10440216	Epha6	13840	ENSMUSG00000055540
10440238	Nsun3	106338	ENSMUSG00000050312
10440246	Arl13b	68146	ENSMUSG00000022911
10440258	Epha3	13837	ENSMUSG00000052504
10440279	Csnka2ip	224291	ENSMUSG00000068167
10440284	4930453N24Rik	67609	ENSMUSG00000059920
10440288	Zfp654	72020	ENSMUSG00000047141
10440302	Htr1f	15557	ENSMUSG00000050783
10440307	Chmp2b	68942	ENSMUSG00000004843
10440314	Cadm2	239857	ENSMUSG00000064115
10440333	Speer2	224318	ENSMUSG00000063163
10440344	Robo2	268902	ENSMUSG00000052516
10440376	Lipi	320355	ENSMUSG00000032948
10440388	Hspa13	110920	ENSMUSG00000032932
10440393	Samsn1	67742	ENSMUSG00000022876
10440406	Nrip1	268903	ENSMUSG00000048490
10440414	Fau	14109	ENSMUSG00000038274
10440433	Tmprss15	19146	ENSMUSG00000022857
10440471	Mrpl39	27393	ENSMUSG00000022889
10440483	Atp5j	11957	ENSMUSG00000022890
10440491	App	11820	ENSMUSG00000022892
10440513	Cyyr1	224405	ENSMUSG00000041134
10440522	Adamts1	11504	ENSMUSG00000022893
10440534	Adamts5	23794	ENSMUSG00000022894
10440543	Ltn1	78913	ENSMUSG00000052299
10440550	Ltn1	78913	ENSMUSG00000052299
10440552	Ltn1	78913	ENSMUSG00000052299
10440554	Ltn1	78913	ENSMUSG00000052299
10440556	Ltn1	78913	ENSMUSG00000052299
10440558	Ltn1	78913	ENSMUSG00000052299
10440560	Ltn1	78913	ENSMUSG00000052299
10440562	Ltn1	78913	ENSMUSG00000052299
10440564	Ltn1	78913	ENSMUSG00000052299
10440566	Ltn1	78913	ENSMUSG00000052299
10440568	Ltn1	78913	ENSMUSG00000052299
10440570	Ltn1	78913	ENSMUSG00000052299
10440572	Ltn1	78913	ENSMUSG00000052299
10440574	Ltn1	78913	ENSMUSG00000052299
10440576	Ltn1	78913	ENSMUSG00000052299
10440578	Ltn1	78913	ENSMUSG00000052299
10440593	Rwdd2b	53858	ENSMUSG00000041079
10440600	Cct8	12469	ENSMUSG00000025613
10440621	Grik1	14805	ENSMUSG00000022935
10440643	Cldn17	239931	ENSMUSG00000055811
10440647	Cldn8	54420	ENSMUSG00000050520
10440651	Krtap24-1	239932	ENSMUSG00000050239
10440655	2310079G19Rik	69699	ENSMUSG00000045331
10440657	Krtap26-1	69533	ENSMUSG00000071471
10440664	2310061N02Rik	69661	ENSMUSG00000050704
10440666	Krtap13	16699	ENSMUSG00000050224
10440669	2310057N15Rik	69696	ENSMUSG00000048830
10440673	Krtap14	23927	ENSMUSG00000074928
10440677	Krtap19-1	170657	ENSMUSG00000060691
10440681	Krtap19-2	170651	ENSMUSG00000057650
10440685	Krtap19-3	77918	ENSMUSG00000060469
10440690	Krtap19-4	170654	ENSMUSG00000043982
10440694	Krtap19-5	16704	ENSMUSG00000051802
10440700	Krtap19-9b	170939	ENSMUSG00000057174
10440704	Krtap16-3	71369	ENSMUSG00000096534
10440713	Krtap6-5	68484	ENSMUSG00000062400
10440721	Krtap21-1	170656	ENSMUSG00000058368
10440724	Krtap6-2	16701	ENSMUSG00000062433
10440727	Krtap8-1	16703	ENSMUSG00000059632
10440729	Krtap7-1	71363	ENSMUSG00000056706
10440731	Krtap11-1	16693	ENSMUSG00000091212
10440738	Tiam1	21844	ENSMUSG00000002489
10440770	Scaf4	224432	ENSMUSG00000022983
10440794	Mis18a	66578	ENSMUSG00000022978
10440800	Urb1	207932	ENSMUSG00000039929
10440840	1110004E09Rik	68001	ENSMUSG00000022972
10440849	Synj1	104015	ENSMUSG00000022973
10440881	Paxbp1	67367	ENSMUSG00000022974
10440903	4932438H23Rik	74387	ENSMUSG00000039851
10440914	Gm9881	791288	ENSMUSG00000052471
10440918	Tmem50b	77975	ENSMUSG00000022964
10440926	Dnajc28	246738	ENSMUSG00000039763
10440929	Gart	14450	ENSMUSG00000022962
10440953	Donson	60364	ENSMUSG00000022960
10440964	Cryzl1	66609	ENSMUSG00000058240
10440977	Atp5o	28080	ENSMUSG00000022956
10440985	4930563D23Rik	75328	ENSMUSG00000051728
10440989	Kcne1	16509	ENSMUSG00000039639
10440993	Rcan1	54720	ENSMUSG00000022951
10441003	Runx1	12394	ENSMUSG00000022952
10441017	Setd4	224440	ENSMUSG00000022948
10441032	Cldn14	56173	ENSMUSG00000047109
10441038	Hlcs	110948	ENSMUSG00000040820
10441055	Pigp	56176	ENSMUSG00000022940
10441064	Dscr3	13185	ENSMUSG00000022898
10441073	Kcnj6	16522	ENSMUSG00000043301
10441093	Erg	13876	ENSMUSG00000040732
10441107	Psmg1	56088	ENSMUSG00000022913
10441115	Brwd1	93871	ENSMUSG00000022914
10441161	Hmgn1	15312	ENSMUSG00000040681
10441167	Lca5l	385668	ENSMUSG00000045275
10441178	Itgb2l	16415	ENSMUSG00000000157
10441195	Dscam	13508	ENSMUSG00000050272
10441233	Mx1	17857	ENSMUSG00000000386
10441244	Fam3b	52793	ENSMUSG00000022938
10441254	Tmprss2	50528	ENSMUSG00000000385
10441270	Ripk4	72388	ENSMUSG00000005251
10441280	Prdm15	114604	ENSMUSG00000014039
10441313	C2cd2	207781	ENSMUSG00000045975
10441330	Zbtb21	114565	ENSMUSG00000046962
10441342	Synj2bp	24071	ENSMUSG00000090935
10441344	Scaf8	106583	ENSMUSG00000046201
10441361	Tiam2	24001	ENSMUSG00000023800
10441392	Cldn20	621628	ENSMUSG00000091530
10441400	Arid1b	239985	ENSMUSG00000069729
10441422	Zdhhc14	224454	ENSMUSG00000034265
10441436	Snx9	66616	ENSMUSG00000002365
10441456	Synj2	20975	ENSMUSG00000023805
10441489	Gtf2h5	66467	ENSMUSG00000034345
10441565	Rps6ka2	20112	ENSMUSG00000023809
10441601	Tagap	72536	ENSMUSG00000033450
10441620	Fgfr1op	75296	ENSMUSG00000069135
10441633	Ccr6	12458	ENSMUSG00000040899
10441646	Sft2d1	106489	ENSMUSG00000073468
10441657	Prr18	320111	ENSMUSG00000055945
10441669	T	20997	ENSMUSG00000062327
10441680	Pde10a	23984	ENSMUSG00000023868
10441706	1700010I14Rik	66931	ENSMUSG00000023873
10441718	Park2	50873	ENSMUSG00000023826
10441740	Agpat4	68262	ENSMUSG00000023827
10441753	Plg	18815	ENSMUSG00000059481
10441774	Slc22a2	20518	ENSMUSG00000040966
10441787	Airn	104103	ENSMUSG00000078247
10441791	Airn	104103	ENSMUSG00000078247
10441794	Mrgprh	80978	ENSMUSG00000059408
10441797	Tcp1	21454	ENSMUSG00000068039
10441811	Tcp1	21454	ENSMUSG00000068039
10441815	Sod2	20656	ENSMUSG00000006818
10441858	Smok2a	27263	ENSMUSG00000073458
10441862	Smok2b	236574	ENSMUSG00000073457
10441864	Mllt4	17356	ENSMUSG00000068036
10441902	Smoc2	64074	ENSMUSG00000023886
10441919	1600012H06Rik	67912	ENSMUSG00000050088
10441923	Ermard	381062	ENSMUSG00000036552
10441954	Ermard	381062	ENSMUSG00000036552
10441956	Fam120b	67544	ENSMUSG00000014763
10441973	Tbp	21374	ENSMUSG00000014767
10441987	Chd1	12648	ENSMUSG00000023852
10442032	BC002059	213811	ENSMUSG00000060149
10442057	Riok2	67045	ENSMUSG00000103104
10442057	Riok2	67045	ENSMUSG00000023852
10442069	Lix1	66643	ENSMUSG00000047786
10442075	Vmn2r90	626942	ENSMUSG00000092120
10442087	Spaca6	75202	ENSMUSG00000080316
10442104	Fpr-rs4	14291	ENSMUSG00000048062
10442112	Vmn2r93	627132	ENSMUSG00000079698
10442115	Vmn2r96	433070	ENSMUSG00000091679
10442125	Vmn2r99	665376	ENSMUSG00000090304
10442139	Vmn1r224	665525	ENSMUSG00000091151
10442141	Vmn1r225	171228	ENSMUSG00000043537
10442145	Vmn1r226	171225	ENSMUSG00000042848
10442149	Vmn1r229	171224	ENSMUSG00000061150
10442151	Vmn1r230	171231	ENSMUSG00000045417
10442155	Ppp2r1a	51792	ENSMUSG00000007564
10442172	Zfp160	224585	ENSMUSG00000067942
10442177	4930488N24Rik	75011	ENSMUSG00000101361
10442182	Vmn1r234	171232	ENSMUSG00000057203
10442184	Vmn1r235	171233	ENSMUSG00000050102
10442187	Vmn1r236	171235	ENSMUSG00000054142
10442191	Vmn1r237	171234	ENSMUSG00000058030
10442194	Zfp677	210503	ENSMUSG00000062743
10442199	Zfp54	22712	ENSMUSG00000023882
10442206	Zfp51	22709	ENSMUSG00000023892
10442211	Zfp53	24132	ENSMUSG00000057409
10442219	Zfp52	22710	ENSMUSG00000051341
10442224	Zfp948	381066	ENSMUSG00000067931
10442231	3110052M02Rik	73229	ENSMUSG00000035868
10442240	Zfp760	240034	ENSMUSG00000067928
10442250	Zfp229	381067	ENSMUSG00000061544
10442258	Zfp943	74670	ENSMUSG00000053347
10442262	Zfp758	224598	ENSMUSG00000044501
10442270	Zfp946	74149	ENSMUSG00000071266
10442279	Vmn2r112	628185	ENSMUSG00000094921
10442294	Vmn2r115	638102	ENSMUSG00000091076
10442302	Zscan10	332221	ENSMUSG00000023902
10442311	Ccdc64b	212733	ENSMUSG00000043782
10442321	Hcfc1r1	353502	ENSMUSG00000023904
10442327	Cldn6	54419	ENSMUSG00000023906
10442331	Pkmyt1	268930	ENSMUSG00000023908
10442341	Srrm2	75956	ENSMUSG00000039218
10442357	Prss32	69814	ENSMUSG00000048992
10442363	Prss21	57256	ENSMUSG00000024116
10442370	Dcpp1	13184	ENSMUSG00000096445
10442373	Dcpp2	630537	ENSMUSG00000096278
10442375	Dcpp3	620253	ENSMUSG00000057417
10442378	Sbp	20234	ENSMUSG00000024128
10442381	Prss27	213171	ENSMUSG00000050762
10442396	Abca3	27410	ENSMUSG00000024130
10442435	Rnps1	19826	ENSMUSG00000034681
10442445	Eci1	13177	ENSMUSG00000024132
10442454	Pgp	67078	ENSMUSG00000043445
10442458	Bricd5	319259	ENSMUSG00000045744
10442468	Caskin1	268932	ENSMUSG00000033597
10442493	Rab26os	75614	ENSMUSG00000093565
10442495	Pkd1	18763	ENSMUSG00000032855
10442542	Nthl1	18207	ENSMUSG00000041429
10442549	Zfp598	213753	ENSMUSG00000041130
10442565	Noxo1	71893	ENSMUSG00000019320
10442584	Rpl3l	66211	ENSMUSG00000002500
10442596	Msrb1	27361	ENSMUSG00000075705
10442603	Hs3st6	328779	ENSMUSG00000039628
10442606	Meiob	75178	ENSMUSG00000024155
10442616	Hagh	14651	ENSMUSG00000024158
10442625	Igfals	16005	ENSMUSG00000046070
10442629	Spsb3	79043	ENSMUSG00000024160
10442638	Mrps34	79044	ENSMUSG00000038880
10442651	Ift140	106633	ENSMUSG00000024169
10442683	Ptx4	68509	ENSMUSG00000044172
10442691	Clcn7	26373	ENSMUSG00000036636
10442719	Ccdc154	207209	ENSMUSG00000059562
10442736	BC003965	214489	ENSMUSG00000067722
10442739	Unkl	74154	ENSMUSG00000015127
10442752	Tsr3	68327	ENSMUSG00000015126
10442762	Prss34	328780	ENSMUSG00000056399
10442771	Prss28	114661	ENSMUSG00000024171
10442779	Prss29	114662	ENSMUSG00000034039
10442786	Tpsb2	17229	ENSMUSG00000033825
10442801	Tpsg1	26945	ENSMUSG00000033200
10442807	Tekt4	71840	ENSMUSG00000024175
10442816	Lmf1	76483	ENSMUSG00000002279
10442829	Gng13	64337	ENSMUSG00000025739
10442834	Rpusd1	106707	ENSMUSG00000041199
10442840	Mslnl	328783	ENSMUSG00000041062
10442857	Narfl	67563	ENSMUSG00000002280
10442870	Ccdc78	381077	ENSMUSG00000071202
10442887	Fbxl16	214931	ENSMUSG00000025738
10442893	Wdr24	268933	ENSMUSG00000025737
10442904	Jmjd8	72106	ENSMUSG00000025736
10442914	0610011F06Rik	68347	ENSMUSG00000025731
10442932	Tmem8	60455	ENSMUSG00000024180
10442948	Mrpl28	68611	ENSMUSG00000024181
10442954	Axin1	12005	ENSMUSG00000024182
10442968	Rgs11	50782	ENSMUSG00000024186
10442986	Luc7l	66978	ENSMUSG00000024188
10443000	Neurl1b	240055	ENSMUSG00000034413
10443007	Neurl1b	240055	ENSMUSG00000034413
10443009	Ergic1	67458	ENSMUSG00000001576
10443021	Atp6v0e	11974	ENSMUSG00000015575
10443027	Crebrf	77128	ENSMUSG00000048249
10443039	Bnip1	224630	ENSMUSG00000024191
10443063	Phf1	21652	ENSMUSG00000024193
10443080	Syngap1	240057	ENSMUSG00000067629
10443087	Syngap1	240057	ENSMUSG00000067629
10443089	Syngap1	240057	ENSMUSG00000067629
10443091	Syngap1	240057	ENSMUSG00000067629
10443095	Syngap1	240057	ENSMUSG00000067629
10443108	Syngap1	240057	ENSMUSG00000067629
10443110	Syngap1	240057	ENSMUSG00000067629
10443117	Ggnbp1	70772	ENSMUSG00000048731
10443120	Ggnbp1	70772	ENSMUSG00000048731
10443122	Ggnbp1	70772	ENSMUSG00000048731
10443131	Itpr3	16440	ENSMUSG00000042644
10443201	Pacsin1	23969	ENSMUSG00000040276
10443215	Snrpc	20630	ENSMUSG00000024217
10443221	Uhrf1bp1	224648	ENSMUSG00000039512
10443244	Anks1	224650	ENSMUSG00000024219
10443276	Scube3	268935	ENSMUSG00000038677
10443301	Zfp523	224656	ENSMUSG00000024220
10443319	Def6	23853	ENSMUSG00000002257
10443332	Ppard	19015	ENSMUSG00000002250
10443346	Fance	72775	ENSMUSG00000007570
10443369	Armc12	67645	ENSMUSG00000024223
10443378	Clpsl2	328788	ENSMUSG00000024224
10443383	Lhfpl5	328789	ENSMUSG00000062252
10443391	Mapk14	26416	ENSMUSG00000053436
10443408	Mapk13	26415	ENSMUSG00000004864
10443421	Brpf3	268936	ENSMUSG00000063952
10443438	Pnpla1	433091	ENSMUSG00000043286
10443449	Kctd20	66989	ENSMUSG00000005936
10443459	Srsf3	20383	ENSMUSG00000071172
10443463	Cdkn1a	12575	ENSMUSG00000023067
10443470	Rab44	442827	ENSMUSG00000064147
10443482	BC004004	80748	ENSMUSG00000052712
10443494	Pi16	74116	ENSMUSG00000024011
10443506	Fgd2	26382	ENSMUSG00000024013
10443527	Pim1	18712	ENSMUSG00000024014
10443535	Tbc1d22b	381085	ENSMUSG00000042203
10443550	Rnf8	58230	ENSMUSG00000090083
10443561	Cmtr1	74157	ENSMUSG00000024019
10443589	Zfand3	21769	ENSMUSG00000044477
10443598	Dnah8	13417	ENSMUSG00000033826
10443690	Glp1r	14652	ENSMUSG00000024027
10443704	Umodl1	52020	ENSMUSG00000054134
10443730	Abcg1	11307	ENSMUSG00000024030
10443749	Ubash3a	328795	ENSMUSG00000042345
10443764	Slc37a1	224674	ENSMUSG00000024036
10443786	Pde9a	18585	ENSMUSG00000041119
10443808	Ndufv3	78330	ENSMUSG00000024038
10443817	Pknox1	18771	ENSMUSG00000006705
10443830	Cryaa	12954	ENSMUSG00000024041
10443836	Rrp1b	72462	ENSMUSG00000058392
10443854	Cyp4f39	320997	ENSMUSG00000061126
10443869	Cyp4f16	70101	ENSMUSG00000048440
10443876	Cyp4f37	677156	ENSMUSG00000062464
10443885	Cyp4f40	631304	ENSMUSG00000090700
10443898	Cyp4f15	106648	ENSMUSG00000073424
10443912	Zfp472	224691	ENSMUSG00000053600
10443918	Zfp952	240067	ENSMUSG00000053390
10443926	Zfp563	240068	ENSMUSG00000067424
10443946	Actl9	69481	ENSMUSG00000092519
10443949	Adamts10	224697	ENSMUSG00000024299
10443980	Myo1f	17916	ENSMUSG00000024300
10444008	Zfp414	328801	ENSMUSG00000073423
10444016	Pram1	378460	ENSMUSG00000032739
10444028	Kank3	80880	ENSMUSG00000042099
10444041	Ndufa7	66416	ENSMUSG00000041881
10444046	Cd320	54219	ENSMUSG00000002308
10444056	Daxx	13163	ENSMUSG00000002307
